analysis_version,variant_label,policy_sha256,policy_serialized,retirement_result_delta_multiplier,retirement_updates_participation,probable_duplicate_mode,tour,selection_step,candidate,model,window,matches,brier_score,log_loss,accuracy,selected_surface_parameters
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1978-1982,13459,0.19782149007238337,0.5760533374640192,0.688461252693365,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-fixed-half1825-w0.5-no-bof,overall_elo,1983-1987,10475,0.197208692242434,0.5737179877438902,0.6859188544152744,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1978-1982,13459,0.19782149007238337,0.5760533374640192,0.688461252693365,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-fixed-half1825-w0.5-bof,overall_elo,1983-1987,10475,0.197208692242434,0.5737179877438902,0.6859188544152744,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1978-1982,13459,0.1959556591654406,0.5722571921911033,0.6947024296010105,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half0-w0.5-no-bof,overall_elo,1983-1987,10475,0.20053794319990778,0.5822133654114879,0.6829594272076372,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half0-w0.5-bof,overall_elo,1978-1982,13459,0.1959556591654406,0.5722571921911033,0.6947024296010105,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half0-w0.5-bof,overall_elo,1983-1987,10475,0.20053794319990778,0.5822133654114879,0.6829594272076372,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1978-1982,13459,0.2001295391770313,0.5820306244550123,0.6821457760606285,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1095-w0.5-no-bof,overall_elo,1983-1987,10475,0.19958775698453582,0.5800636851132099,0.6831503579952267,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1095-w0.5-bof,overall_elo,1978-1982,13459,0.2001295391770313,0.5820306244550123,0.6821457760606285,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1095-w0.5-bof,overall_elo,1983-1987,10475,0.19958775698453582,0.5800636851132099,0.6831503579952267,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1825-w0.5-no-bof,overall_elo,1978-1982,13459,0.19782149007238337,0.5760533374640192,0.688461252693365,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1825-w0.5-no-bof,overall_elo,1983-1987,10475,0.19851018217914615,0.57675061083432,0.6835322195704058,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1825-w0.5-bof,overall_elo,1978-1982,13459,0.19782149007238337,0.5760533374640192,0.688461252693365,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,overall,k32-rank-half1825-w0.5-bof,overall_elo,1983-1987,10475,0.19851018217914615,0.57675061083432,0.6835322195704058,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_expanding,k32-fixed-half0-w0.25-bof,surface_adjusted_elo,1978-1982,7928,0.1992187281708653,0.5796715479353663,0.6840312815338042,True
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_expanding,k32-fixed-half0-w0.25-bof,surface_adjusted_elo,1983-1987,7976,0.20284401080455533,0.586656650171029,0.6736459378134403,True
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_expanding,k32-fixed-half0-w0.5-bof,surface_adjusted_elo,1978-1982,7928,0.20131825124434952,0.5844377585007144,0.6808779011099899,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_expanding,k32-fixed-half0-w0.5-bof,surface_adjusted_elo,1983-1987,7976,0.20316810112983336,0.5877209325849138,0.6692577733199598,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_expanding,k32-fixed-half0-w0.75-bof,surface_adjusted_elo,1978-1982,7928,0.20620388056437886,0.5958171461644018,0.6738143289606459,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_expanding,k32-fixed-half0-w0.75-bof,surface_adjusted_elo,1983-1987,7976,0.20585867323720963,0.5943813596819109,0.6654964894684052,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.25-bof,surface_adjusted_elo,1978-1982,7928,0.20146365959477103,0.5852675988023347,0.677598385469223,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.25-bof,surface_adjusted_elo,1983-1987,7976,0.20219042974798532,0.5862088193344018,0.675025075225677,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.5-bof,surface_adjusted_elo,1978-1982,7928,0.20386324075898885,0.5916005149089179,0.6786074672048436,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.5-bof,surface_adjusted_elo,1983-1987,7976,0.20368637247319626,0.5906773107907937,0.6745235707121364,False
rating-history-sensitivities-v1,retirement_strict_skip,a2ee06ab2fbf353fe7acc45be2196552b3492c0c710f0907ed08ec14b34561c6,"{""family"":""retirement"",""label"":""retirement_strict_skip"",""probable_duplicate_mode"":""current"",""probable_duplicate_representative_order"":[""source_file"",""source_row_number"",""match_id""],""retirement_result_delta_multiplier"":0.0,""retirement_updates_participation"":false,""schema_version"":1}",0.0,False,current,WTA,surface_blend_rolling_1983_1987,k32-fixed-half1825-w0.75-bof,surface_adjusted_elo,1978-1982,7928,0.2084874821890634,0.6026799160998146,0.6653632694248234,False
